device_eui;tijdstip;beweging
7CC6C42900011246;2022111611;4
7CC6C42900011246;2022111612;12
7CC6C42900011246;2022111613;3
7CC6C42900011246;2022111614;6
7CC6C42900011246;2022111615;0
7CC6C42900011246;2022111616;0
7CC6C42900011246;2022111617;0
7CC6C42900011246;2022111618;0
7CC6C42900011246;2022111619;0
7CC6C42900011246;2022111620;2
7CC6C42900011246;2022111621;0
7CC6C42900011246;2022111622;0
7CC6C42900011246;2022111623;0
7CC6C42900011246;2022111700;0
7CC6C42900011246;2022111701;0
7CC6C42900011246;2022111702;0
7CC6C42900011246;2022111703;0
7CC6C42900011246;2022111704;0
7CC6C42900011246;2022111705;0
7CC6C42900011246;2022111706;0
7CC6C42900011246;2022111707;0
7CC6C42900011246;2022111708;0
7CC6C42900011246;2022111709;7
7CC6C42900011246;2022111710;5
7CC6C42900011246;2022111711;0
7CC6C42900011246;2022111712;0
7CC6C42900011246;2022111713;0
7CC6C42900011246;2022111714;1
7CC6C42900011246;2022111715;0
7CC6C42900011246;2022111716;0
7CC6C42900011246;2022111717;3
7CC6C42900011246;2022111718;5
7CC6C42900011246;2022111719;24
7CC6C42900011246;2022111720;14
7CC6C42900011246;2022111721;4
7CC6C42900011246;2022111722;2
7CC6C42900011246;2022111723;0
7CC6C42900011246;2022111800;0
7CC6C42900011246;2022111801;1
7CC6C42900011246;2022111802;4
7CC6C42900011246;2022111803;0
7CC6C42900011246;2022111804;2
7CC6C42900011246;2022111805;11
7CC6C42900011246;2022111806;5
7CC6C42900011246;2022111807;0
7CC6C42900011246;2022111808;24
7CC6C42900011246;2022111809;56
7CC6C42900011246;2022111810;54
7CC6C42900011246;2022111811;58
7CC6C42900011246;2022111812;54
7CC6C42900011246;2022111813;57
7CC6C42900011246;2022111814;56
7CC6C42900011246;2022111815;45
7CC6C42900011246;2022111816;52
7CC6C42900011246;2022111817;47
7CC6C42900011246;2022111818;46
7CC6C42900011246;2022111819;28
7CC6C42900011246;2022111820;18
7CC6C42900011246;2022111821;11
7CC6C42900011246;2022111822;9
7CC6C42900011246;2022111823;10
7CC6C42900011246;2022111900;3
7CC6C42900011246;2022111901;4
7CC6C42900011246;2022111902;60
7CC6C42900011246;2022111903;55
7CC6C42900011246;2022111904;45
7CC6C42900011246;2022111905;44
7CC6C42900011246;2022111906;37
7CC6C42900011246;2022111907;46
7CC6C42900011246;2022111908;57
7CC6C42900011246;2022111909;58
7CC6C42900011246;2022111910;60
7CC6C42900011246;2022111911;60
7CC6C42900011246;2022111912;7
7CC6C42900011246;2022111913;8
7CC6C42900011246;2022111914;33
7CC6C42900011246;2022111915;57
7CC6C42900011246;2022111916;50
7CC6C42900011246;2022111917;37
7CC6C42900011246;2022111918;54
7CC6C42900011246;2022111919;53
7CC6C42900011246;2022111920;42
7CC6C42900011246;2022111921;20
7CC6C42900011246;2022111922;0
7CC6C42900011246;2022111923;0
7CC6C42900011246;2022112000;1
7CC6C42900011246;2022112001;0
7CC6C42900011246;2022112002;0
7CC6C42900011246;2022112003;0
7CC6C42900011246;2022112004;9
7CC6C42900011246;2022112005;7
7CC6C42900011246;2022112006;26
7CC6C42900011246;2022112007;10
7CC6C42900011246;2022112008;31
7CC6C42900011246;2022112009;56
7CC6C42900011246;2022112010;59
7CC6C42900011246;2022112011;51
7CC6C42900011246;2022112012;42
7CC6C42900011246;2022112013;60
7CC6C42900011246;2022112014;60
7CC6C42900011246;2022112015;60
7CC6C42900011246;2022112016;60
7CC6C42900011246;2022112017;60
7CC6C42900011246;2022112018;60
7CC6C42900011246;2022112019;10
7CC6C42900011246;2022112020;0
7CC6C42900011246;2022112021;0
7CC6C42900011246;2022112022;5
7CC6C42900011246;2022112023;1
7CC6C42900011246;2022112100;3
7CC6C42900011246;2022112101;1
7CC6C42900011246;2022112102;1
7CC6C42900011246;2022112103;2
7CC6C42900011246;2022112104;0
7CC6C42900011246;2022112105;1
7CC6C42900011246;2022112106;9
7CC6C42900011246;2022112107;20
7CC6C42900011246;2022112108;7
7CC6C42900011246;2022112109;26
7CC6C42900011246;2022112110;20
7CC6C42900011246;2022112111;16
7CC6C42900011246;2022112112;13
7CC6C42900011246;2022112113;0
7CC6C42900011246;2022112114;19
7CC6C42900011246;2022112115;5
7CC6C42900011246;2022112508;7
7CC6C42900011246;2022112509;16
7CC6C42900011246;2022112510;1
7CC6C42900011246;2022112511;2
7CC6C42900011246;2022112512;0
7CC6C42900011246;2022112513;6
7CC6C42900011246;2022112514;47
7CC6C42900011246;2022112515;43
7CC6C42900011246;2022112516;51
7CC6C42900011246;2022112517;56
7CC6C42900011246;2022112518;14
7CC6C42900011246;2022112519;13
7CC6C42900011246;2022112520;33
7CC6C42900011246;2022112521;0
7CC6C42900011246;2022112522;0
7CC6C42900011246;2022112523;0
7CC6C42900011246;2022112600;0
7CC6C42900011246;2022112601;0
7CC6C42900011246;2022112602;0
7CC6C42900011246;2022112603;0
7CC6C42900011246;2022112604;0
7CC6C42900011246;2022112605;0
7CC6C42900011246;2022112606;0
7CC6C42900011246;2022112607;0
7CC6C42900011246;2022112608;22
7CC6C42900011246;2022112609;19
7CC6C42900011246;2022112610;7
7CC6C42900011246;2022112611;14
7CC6C42900011246;2022112612;4
7CC6C42900011246;2022112613;0
7CC6C42900011246;2022112614;0
7CC6C42900011246;2022112615;0
7CC6C42900011246;2022112616;1
7CC6C42900011246;2022112617;1
7CC6C42900011246;2022112618;6
7CC6C42900011246;2022112619;18
7CC6C42900011246;2022112620;0
7CC6C42900011246;2022112621;0
7CC6C42900011246;2022112622;0
7CC6C42900011246;2022112623;5
7CC6C42900011246;2022112700;3
7CC6C42900011246;2022112701;4
7CC6C42900011246;2022112702;2
7CC6C42900011246;2022112703;5
7CC6C42900011246;2022112704;5
7CC6C42900011246;2022112705;8
7CC6C42900011246;2022112706;8
7CC6C42900011246;2022112707;7
7CC6C42900011246;2022112708;18
7CC6C42900011246;2022112709;18
7CC6C42900011246;2022112710;8
7CC6C42900011246;2022112711;14
7CC6C42900011246;2022112712;0
7CC6C42900011246;2022112713;0
7CC6C42900011246;2022112714;7
7CC6C42900011246;2022112715;17
7CC6C42900011246;2022112716;3
7CC6C42900011246;2022112717;2
7CC6C42900011246;2022112718;3
7CC6C42900011246;2022112719;0
7CC6C42900011246;2022112720;0
7CC6C42900011246;2022112721;0
7CC6C42900011246;2022112722;0
7CC6C42900011246;2022112723;0
7CC6C42900011246;2022112800;0
7CC6C42900011246;2022112801;0
7CC6C42900011246;2022112802;0
7CC6C42900011246;2022112803;0
7CC6C42900011246;2022112804;0
7CC6C42900011246;2022112805;0
7CC6C42900011246;2022112806;0
7CC6C42900011246;2022112807;0
7CC6C42900011246;2022112808;4
7CC6C42900011246;2022112809;0
7CC6C42900011246;2022112810;3
7CC6C42900011246;2022112811;13
7CC6C42900011246;2022112812;15
7CC6C42900011246;2022112813;0
7CC6C42900011246;2022112814;0
7CC6C42900011246;2022112815;1
7CC6C42900011246;2022112816;0
7CC6C42900011246;2022112817;22
7CC6C42900011246;2022112818;4
7CC6C42900011246;2022112819;0
7CC6C42900011246;2022112820;0
7CC6C42900011246;2022112821;0
7CC6C42900011246;2022112822;0
7CC6C42900011246;2022112823;0
7CC6C42900011246;2022112900;0
7CC6C42900011246;2022112901;0
7CC6C42900011246;2022112902;0
7CC6C42900011246;2022112903;0
7CC6C42900011246;2022112904;0
7CC6C42900011246;2022112905;0
7CC6C42900011246;2022112906;1
7CC6C42900011246;2022112907;0
7CC6C42900011246;2022112908;0
7CC6C42900011246;2022112909;2
7CC6C42900011246;2022112910;0
7CC6C42900011246;2022112911;0
7CC6C42900011246;2022112912;0
7CC6C42900011246;2022112913;3
7CC6C42900011246;2022112914;0
7CC6C42900011246;2022112915;0
7CC6C42900011246;2022112916;0
7CC6C42900011246;2022112917;0
7CC6C42900011246;2022112918;0
7CC6C42900011246;2022112919;0
7CC6C42900011246;2022112920;0
7CC6C42900011246;2022112921;0
7CC6C42900011246;2022112922;0
7CC6C42900011246;2022112923;0
7CC6C42900011246;2022113000;0
7CC6C42900011246;2022113001;0
7CC6C42900011246;2022113002;0
7CC6C42900011246;2022113003;0
7CC6C42900011246;2022113004;0
7CC6C42900011246;2022113005;0
7CC6C42900011246;2022113006;0
7CC6C42900011246;2022113007;0
7CC6C42900011246;2022113008;0
7CC6C42900011246;2022113009;0
7CC6C42900011246;2022113010;0
7CC6C42900011246;2022113011;0
7CC6C42900011246;2022113012;0
7CC6C42900011246;2022113013;0
7CC6C42900011246;2022113014;0
7CC6C42900011246;2022113015;0
7CC6C42900011246;2022113016;0
7CC6C42900011246;2022113017;0
7CC6C42900011246;2022113018;0
7CC6C42900011246;2022113019;0
7CC6C42900011246;2022113020;0
7CC6C42900011246;2022113021;0
7CC6C42900011246;2022113022;0
7CC6C42900011246;2022113023;0
7CC6C42900011246;2022120100;0
7CC6C42900011246;2022120101;0
7CC6C42900011246;2022120102;0
7CC6C42900011246;2022120103;0
7CC6C42900011246;2022120104;0
7CC6C42900011246;2022120105;0
7CC6C42900011246;2022120106;0
7CC6C42900011246;2022120107;0
7CC6C42900011246;2022120108;0
7CC6C42900011246;2022120109;0
7CC6C42900011246;2022120110;0
7CC6C42900011246;2022120111;0
7CC6C42900011246;2022120112;0
7CC6C42900011246;2022120113;0
7CC6C42900011246;2022120114;0
7CC6C42900011246;2022120115;0
7CC6C42900011246;2022120116;0
7CC6C42900011246;2022120117;0
7CC6C42900011246;2022120118;0
7CC6C42900011246;2022120119;0
7CC6C42900011246;2022120120;0
7CC6C42900011246;2022120121;0
7CC6C42900011246;2022120122;0
7CC6C42900011246;2022120123;0
7CC6C42900011246;2022120200;0
7CC6C42900011246;2022120201;0
7CC6C42900011246;2022120202;0
7CC6C42900011246;2022120203;0
7CC6C42900011246;2022120204;0
7CC6C42900011246;2022120205;0
7CC6C42900011246;2022120206;0
7CC6C42900011246;2022120207;0
7CC6C42900011246;2022120208;0
7CC6C42900011246;2022120209;0
7CC6C42900011246;2022120210;0
7CC6C42900011246;2022120211;0
7CC6C42900011246;2022120212;0
7CC6C42900011246;2022120213;0
7CC6C42900011246;2022120214;1
7CC6C42900011246;2022120215;0
7CC6C42900011246;2022120216;0
7CC6C42900011246;2022120217;0
7CC6C42900011246;2022120218;0
7CC6C42900011246;2022120219;0
7CC6C42900011246;2022120220;0
7CC6C42900011246;2022120221;0
7CC6C42900011246;2022120222;0
7CC6C42900011246;2022120223;0
7CC6C42900011246;2022120300;0
7CC6C42900011246;2022120301;0
7CC6C42900011246;2022120302;0
7CC6C42900011246;2022120303;0
7CC6C42900011246;2022120304;0
7CC6C42900011246;2022120305;0
7CC6C42900011246;2022120306;0
7CC6C42900011246;2022120307;0
7CC6C42900011246;2022120308;0
7CC6C42900011246;2022120309;0
7CC6C42900011246;2022120310;0
7CC6C42900011246;2022120311;0
7CC6C42900011246;2022120312;0
7CC6C42900011246;2022120313;0
7CC6C42900011246;2022120314;0
7CC6C42900011246;2022120315;0
7CC6C42900011246;2022120316;0
7CC6C42900011246;2022120317;0
7CC6C42900011246;2022120318;0
7CC6C42900011246;2022120319;0
7CC6C42900011246;2022120320;0
7CC6C42900011246;2022120321;0
7CC6C42900011246;2022120322;0
7CC6C42900011246;2022120323;0
7CC6C42900011246;2022120400;0
7CC6C42900011246;2022120401;0
7CC6C42900011246;2022120402;0
7CC6C42900011246;2022120403;0
7CC6C42900011246;2022120404;0
7CC6C42900011246;2022120405;0
7CC6C42900011246;2022120406;0
7CC6C42900011246;2022120407;0
7CC6C42900011246;2022120408;0
