device_eui;tijdstip;verbruik
7CC6C40800001254;2022021704;271
7CC6C40800001254;2022021705;240
7CC6C40800001254;2022021706;191
7CC6C40800001254;2022021708;106
7CC6C40800001254;2022021709;147
7CC6C40800001254;2022021710;5
7CC6C40800001254;2022021711;6
7CC6C40800001254;2022021712;6
7CC6C40800001254;2022021713;23
7CC6C40800001254;2022021714;6
7CC6C40800001254;2022021715;6
7CC6C40800001254;2022021716;6
7CC6C40800001254;2022021717;102
7CC6C40800001254;2022021718;604
7CC6C40800001254;2022021719;338
7CC6C40800001254;2022021720;297
7CC6C40800001254;2022021721;281
7CC6C40800001254;2022021722;248
7CC6C40800001254;2022021723;338
7CC6C40800001254;2022021800;280
7CC6C40800001254;2022021801;236
7CC6C40800001254;2022021802;238
7CC6C40800001254;2022021803;200
7CC6C40800001254;2022021804;198
7CC6C40800001254;2022021805;197
7CC6C40800001254;2022021806;197
7CC6C40800001254;2022021807;197
7CC6C40800001254;2022021808;232
7CC6C40800001254;2022021809;98
7CC6C40800001254;2022021810;6
7CC6C40800001254;2022021811;6
7CC6C40800001254;2022021812;6
7CC6C40800001254;2022021813;6
7CC6C40800001254;2022021814;5
7CC6C40800001254;2022021815;6
7CC6C40800001254;2022021816;6
7CC6C40800001254;2022021817;6
7CC6C40800001254;2022021818;6
7CC6C40800001254;2022021819;5
7CC6C40800001254;2022021820;6
7CC6C40800001254;2022021821;131
7CC6C40800001254;2022021822;365
7CC6C40800001254;2022021823;297
7CC6C40800001254;2022021900;301
7CC6C40800001254;2022021901;252
7CC6C40800001254;2022021902;243
7CC6C40800001254;2022021903;237
7CC6C40800001254;2022021904;236
7CC6C40800001254;2022021905;207
7CC6C40800001254;2022021906;198
7CC6C40800001254;2022021907;203
7CC6C40800001254;2022021908;291
7CC6C40800001254;2022021909;26
7CC6C40800001254;2022021910;6
7CC6C40800001254;2022021911;6
7CC6C40800001254;2022021912;6
7CC6C40800001254;2022021913;349
7CC6C40800001254;2022021914;8
7CC6C40800001254;2022021915;6
7CC6C40800001254;2022021916;6
7CC6C40800001254;2022021917;322
7CC6C40800001254;2022021918;310
7CC6C40800001254;2022021919;310
7CC6C40800001254;2022021920;317
7CC6C40800001254;2022021921;287
7CC6C40800001254;2022021922;314
7CC6C40800001254;2022021923;270
7CC6C40800001254;2022022000;239
7CC6C40800001254;2022022001;252
7CC6C40800001254;2022022002;239
7CC6C40800001254;2022022003;239
7CC6C40800001254;2022022004;222
7CC6C40800001254;2022022005;197
7CC6C40800001254;2022022006;197
7CC6C40800001254;2022022007;197
7CC6C40800001254;2022022008;265
7CC6C40800001254;2022022009;314
7CC6C40800001254;2022022010;318
7CC6C40800001254;2022022011;300
7CC6C40800001254;2022022012;262
7CC6C40800001254;2022022013;6
7CC6C40800001254;2022022014;5
7CC6C40800001254;2022022015;6
7CC6C40800001254;2022022016;6
7CC6C40800001254;2022022017;5
7CC6C40800001254;2022022018;6
7CC6C40800001254;2022022019;6
7CC6C40800001254;2022022020;5
7CC6C40800001254;2022022021;6
7CC6C40800001254;2022022022;6
7CC6C40800001254;2022022023;5
7CC6C40800001254;2022022100;6
7CC6C40800001254;2022022101;6
7CC6C40800001254;2022022102;5
7CC6C40800001254;2022022103;6
7CC6C40800001254;2022022104;6
7CC6C40800001254;2022022105;5
7CC6C40800001254;2022022106;6
7CC6C40800001254;2022022107;6
7CC6C40800001254;2022022108;6
7CC6C40800001254;2022022109;5
7CC6C40800001254;2022022110;6
7CC6C40800001254;2022022111;6
7CC6C40800001254;2022022112;5
7CC6C40800001254;2022022113;6
7CC6C40800001254;2022022114;6
7CC6C40800001254;2022022115;5
7CC6C40800001254;2022022116;6
7CC6C40800001254;2022022117;6
7CC6C40800001254;2022022118;5
7CC6C40800001254;2022022119;6
7CC6C40800001254;2022022120;6
7CC6C40800001254;2022022121;5
7CC6C40800001254;2022022122;6
7CC6C40800001254;2022022123;6
7CC6C40800001254;2022022200;5
7CC6C40800001254;2022022201;6
7CC6C40800001254;2022022202;6
7CC6C40800001254;2022022203;5
7CC6C40800001254;2022022204;6
7CC6C40800001254;2022022205;6
7CC6C40800001254;2022022206;5
7CC6C40800001254;2022022207;6
7CC6C40800001254;2022022208;5
7CC6C40800001254;2022022209;5
7CC6C40800001254;2022022210;6
7CC6C40800001254;2022022211;6
7CC6C40800001254;2022022212;6
7CC6C40800001254;2022022213;6
7CC6C40800001254;2022022214;6
7CC6C40800001254;2022022215;5
7CC6C40800001254;2022022216;6
7CC6C40800001254;2022022217;6
7CC6C40800001254;2022022218;6
7CC6C40800001254;2022022219;6
7CC6C40800001254;2022022220;6
7CC6C40800001254;2022022221;5
7CC6C40800001254;2022022222;6
7CC6C40800001254;2022022223;6
7CC6C40800001254;2022022300;6
7CC6C40800001254;2022022301;6
7CC6C40800001254;2022022302;6
7CC6C40800001254;2022022303;6
7CC6C40800001254;2022022304;6
7CC6C40800001254;2022022305;6
7CC6C40800001254;2022022306;5
7CC6C40800001254;2022022307;6
7CC6C40800001254;2022022308;6
7CC6C40800001254;2022022309;42
7CC6C40800001254;2022022310;6
7CC6C40800001254;2022022311;5
7CC6C40800001254;2022022312;6
7CC6C40800001254;2022022313;77
7CC6C40800001254;2022022314;6
7CC6C40800001254;2022022315;6
7CC6C40800001254;2022022316;5
7CC6C40800001254;2022022317;106
7CC6C40800001254;2022022318;421
7CC6C40800001254;2022022319;175
7CC6C40800001254;2022022320;119
7CC6C40800001254;2022022321;111
7CC6C40800001254;2022022322;113
7CC6C40800001254;2022022323;165
7CC6C40800001254;2022022400;251
7CC6C40800001254;2022022401;225
7CC6C40800001254;2022022402;188
7CC6C40800001254;2022022403;168
7CC6C40800001254;2022022404;157
7CC6C40800001254;2022022405;145
7CC6C40800001254;2022022406;137
7CC6C40800001254;2022022407;203
7CC6C40800001254;2022022408;286
7CC6C40800001254;2022022409;305
7CC6C40800001254;2022022410;10
7CC6C40800001254;2022022411;5
7CC6C40800001254;2022022412;6
7CC6C40800001254;2022022413;6
7CC6C40800001254;2022022414;5
7CC6C40800001254;2022022415;6
7CC6C40800001254;2022022416;34
7CC6C40800001254;2022022417;685
7CC6C40800001254;2022022418;639
7CC6C40800001254;2022022419;824
7CC6C40800001254;2022022420;522
7CC6C40800001254;2022022421;254
7CC6C40800001254;2022022422;231
7CC6C40800001254;2022022423;231
7CC6C40800001254;2022022500;177
7CC6C40800001254;2022022501;175
7CC6C40800001254;2022022502;156
7CC6C40800001254;2022022503;162
7CC6C40800001254;2022022504;76
7CC6C40800001254;2022022505;20
7CC6C40800001254;2022022506;20
7CC6C40800001254;2022022507;21
7CC6C40800001254;2022022508;153
7CC6C40800001254;2022022509;105
7CC6C40800001254;2022022510;56
7CC6C40800001254;2022022511;6
7CC6C40800001254;2022022512;5
7CC6C40800001254;2022022513;6
7CC6C40800001254;2022022514;6
7CC6C40800001254;2022022515;6
7CC6C40800001254;2022022516;5
7CC6C40800001254;2022022517;6
7CC6C40800001254;2022022518;6
7CC6C40800001254;2022022519;240
7CC6C40800001254;2022022520;820
7CC6C40800001254;2022022521;820
7CC6C40800001254;2022022522;504
7CC6C40800001254;2022022523;299
7CC6C40800001254;2022022600;303
7CC6C40800001254;2022022601;304
7CC6C40800001254;2022022602;298
7CC6C40800001254;2022022603;301
7CC6C40800001254;2022022604;302
7CC6C40800001254;2022022605;271
7CC6C40800001254;2022022606;9
7CC6C40800001254;2022022607;5
7CC6C40800001254;2022022608;6
7CC6C40800001254;2022022609;6
7CC6C40800001254;2022022610;5
7CC6C40800001254;2022022611;6
7CC6C40800001254;2022022612;6
7CC6C40800001254;2022022613;5
7CC6C40800001254;2022022614;6
7CC6C40800001254;2022022615;6
7CC6C40800001254;2022022616;5
7CC6C40800001254;2022022617;6
7CC6C40800001254;2022022618;746
7CC6C40800001254;2022022619;784
7CC6C40800001254;2022022620;525
7CC6C40800001254;2022022621;441
7CC6C40800001254;2022022622;569
7CC6C40800001254;2022022623;369
7CC6C40800001254;2022022700;228
7CC6C40800001254;2022022701;233
7CC6C40800001254;2022022702;197
7CC6C40800001254;2022022703;175
7CC6C40800001254;2022022704;144
7CC6C40800001254;2022022705;155
7CC6C40800001254;2022022706;148
7CC6C40800001254;2022022707;230
7CC6C40800001254;2022022708;576
7CC6C40800001254;2022022709;707
7CC6C40800001254;2022022710;853
7CC6C40800001254;2022022711;382
7CC6C40800001254;2022022712;6
7CC6C40800001254;2022022713;60
7CC6C40800001254;2022022714;10
7CC6C40800001254;2022022715;5
7CC6C40800001254;2022022716;6
7CC6C40800001254;2022022717;6
7CC6C40800001254;2022022718;5
7CC6C40800001254;2022022719;6
7CC6C40800001254;2022022720;6
7CC6C40800001254;2022022721;378
7CC6C40800001254;2022022722;377
7CC6C40800001254;2022022723;8
7CC6C40800001254;2022022800;6
7CC6C40800001254;2022022801;5
7CC6C40800001254;2022022802;6
7CC6C40800001254;2022022803;6
7CC6C40800001254;2022022804;6
7CC6C40800001254;2022022805;5
7CC6C40800001254;2022022806;6
7CC6C40800001254;2022022807;6
7CC6C40800001254;2022022808;5
7CC6C40800001254;2022022809;6
7CC6C40800001254;2022022810;6
7CC6C40800001254;2022022811;5
7CC6C40800001254;2022022812;12
7CC6C40800001254;2022022813;882
7CC6C40800001254;2022022814;285
7CC6C40800001254;2022022815;7
7CC6C40800001254;2022022816;171
7CC6C40800001254;2022022817;560
7CC6C40800001254;2022022818;452
7CC6C40800001254;2022022819;6
7CC6C40800001254;2022022820;6
7CC6C40800001254;2022022821;641
7CC6C40800001254;2022022822;585
7CC6C40800001254;2022022823;8
7CC6C40800001254;2022030100;6
7CC6C40800001254;2022030101;6
7CC6C40800001254;2022030102;5
7CC6C40800001254;2022030103;6
7CC6C40800001254;2022030104;6
7CC6C40800001254;2022030105;6
7CC6C40800001254;2022030106;5
7CC6C40800001254;2022030107;6
7CC6C40800001254;2022030108;6
7CC6C40800001254;2022030109;5
7CC6C40800001254;2022030110;6
7CC6C40800001254;2022030111;6
7CC6C40800001254;2022030112;76
7CC6C40800001254;2022030113;637
7CC6C40800001254;2022030114;334
7CC6C40800001254;2022030115;337
7CC6C40800001254;2022030116;241
7CC6C40800001254;2022030117;7
7CC6C40800001254;2022030118;6
7CC6C40800001254;2022030119;337
7CC6C40800001254;2022030120;417
7CC6C40800001254;2022030121;314
7CC6C40800001254;2022030122;14
7CC6C40800001254;2022030123;6
7CC6C40800001254;2022030200;5
7CC6C40800001254;2022030201;6
7CC6C40800001254;2022030202;6
7CC6C40800001254;2022030203;6
7CC6C40800001254;2022030204;5
7CC6C40800001254;2022030205;6
7CC6C40800001254;2022030206;6
7CC6C40800001254;2022030207;5
7CC6C40800001254;2022030208;6
7CC6C40800001254;2022030209;6
7CC6C40800001254;2022030210;5
7CC6C40800001254;2022030211;6
7CC6C40800001254;2022030212;6
7CC6C40800001254;2022030213;5
7CC6C40800001254;2022030214;498
7CC6C40800001254;2022030215;718
7CC6C40800001254;2022030216;70
7CC6C40800001254;2022030217;5
7CC6C40800001254;2022030218;6
7CC6C40800001254;2022030219;164
7CC6C40800001254;2022030220;537
7CC6C40800001254;2022030221;8
7CC6C40800001254;2022030222;6
7CC6C40800001254;2022030223;190
7CC6C40800001254;2022030300;8
7CC6C40800001254;2022030301;5
7CC6C40800001254;2022030302;6
7CC6C40800001254;2022030303;6
7CC6C40800001254;2022030304;5
7CC6C40800001254;2022030305;6
7CC6C40800001254;2022030306;253
7CC6C40800001254;2022030307;70
7CC6C40800001254;2022030308;5
7CC6C40800001254;2022030309;6
7CC6C40800001254;2022030310;6
7CC6C40800001254;2022030311;5
7CC6C40800001254;2022030312;6
7CC6C40800001254;2022030313;6
7CC6C40800001254;2022030314;5
7CC6C40800001254;2022030315;6
7CC6C40800001254;2022030316;156
7CC6C40800001254;2022030317;7
7CC6C40800001254;2022030318;126
7CC6C40800001254;2022030319;28
7CC6C40800001254;2022030320;6
7CC6C40800001254;2022030321;205
7CC6C40800001254;2022030322;140
7CC6C40800001254;2022030323;5
7CC6C40800001254;2022030400;6
7CC6C40800001254;2022030401;144
7CC6C40800001254;2022030402;6
7CC6C40800001254;2022030403;6
7CC6C40800001254;2022030404;6
7CC6C40800001254;2022030405;6
7CC6C40800001254;2022030406;240
7CC6C40800001254;2022030407;9
7CC6C40800001254;2022030408;5
7CC6C40800001254;2022030409;6
7CC6C40800001254;2022030410;6
7CC6C40800001254;2022030411;5
7CC6C40800001254;2022030412;6
7CC6C40800001254;2022030413;6
7CC6C40800001254;2022030414;5
7CC6C40800001254;2022030415;6
7CC6C40800001254;2022030416;6
7CC6C40800001254;2022030417;232
7CC6C40800001254;2022030418;178
7CC6C40800001254;2022030419;5
7CC6C40800001254;2022030420;241
7CC6C40800001254;2022030421;11
7CC6C40800001254;2022030422;346
7CC6C40800001254;2022030423;6
7CC6C40800001254;2022030500;425
7CC6C40800001254;2022030501;535
7CC6C40800001254;2022030502;53
7CC6C40800001254;2022030503;6
7CC6C40800001254;2022030504;5
7CC6C40800001254;2022030505;6
7CC6C40800001254;2022030506;6
7CC6C40800001254;2022030507;5
7CC6C40800001254;2022030508;6
7CC6C40800001254;2022030509;6
7CC6C40800001254;2022030510;5
7CC6C40800001254;2022030511;6
7CC6C40800001254;2022030512;45
7CC6C40800001254;2022030513;509
7CC6C40800001254;2022030514;6
7CC6C40800001254;2022030515;6
7CC6C40800001254;2022030516;5
7CC6C40800001254;2022030517;6
7CC6C40800001254;2022030518;220
7CC6C40800001254;2022030519;11
7CC6C40800001254;2022030520;174
7CC6C40800001254;2022030521;156
7CC6C40800001254;2022030522;192
7CC6C40800001254;2022030523;141
7CC6C40800001254;2022030600;6
7CC6C40800001254;2022030601;5
7CC6C40800001254;2022030602;6
7CC6C40800001254;2022030603;6
7CC6C40800001254;2022030604;5
7CC6C40800001254;2022030605;6
7CC6C40800001254;2022030606;6
7CC6C40800001254;2022030607;6
7CC6C40800001254;2022030608;4
7CC6C40800001254;2022030609;6
7CC6C40800001254;2022030610;6
7CC6C40800001254;2022030611;5
7CC6C40800001254;2022030612;6
7CC6C40800001254;2022030613;6
7CC6C40800001254;2022030614;5
7CC6C40800001254;2022030615;6
7CC6C40800001254;2022030616;6
7CC6C40800001254;2022030617;5
7CC6C40800001254;2022030618;234
7CC6C40800001254;2022030619;224
7CC6C40800001254;2022030620;6
7CC6C40800001254;2022030621;362
7CC6C40800001254;2022030622;126
7CC6C40800001254;2022030623;6
7CC6C40800001254;2022030700;6
7CC6C40800001254;2022030701;5
7CC6C40800001254;2022030702;6
7CC6C40800001254;2022030703;6
7CC6C40800001254;2022030704;5
7CC6C40800001254;2022030705;6
7CC6C40800001254;2022030706;6
7CC6C40800001254;2022030707;5
7CC6C40800001254;2022030708;6
7CC6C40800001254;2022030709;6
7CC6C40800001254;2022030710;33
7CC6C40800001254;2022030711;12
7CC6C40800001254;2022030712;6
7CC6C40800001254;2022030713;6
7CC6C40800001254;2022030714;5
7CC6C40800001254;2022030715;6
7CC6C40800001254;2022030716;6
7CC6C40800001254;2022030717;338
7CC6C40800001254;2022030718;237
7CC6C40800001254;2022030719;6
7CC6C40800001254;2022030720;474
7CC6C40800001254;2022030721;571
7CC6C40800001254;2022030722;8
7CC6C40800001254;2022030723;6
7CC6C40800001254;2022030800;6
7CC6C40800001254;2022030801;21
7CC6C40800001254;2022030802;59
7CC6C40800001254;2022030803;6
7CC6C40800001254;2022030804;5
7CC6C40800001254;2022030805;6
7CC6C40800001254;2022030806;6
7CC6C40800001254;2022030807;5
7CC6C40800001254;2022030808;5
7CC6C40800001254;2022030809;6
7CC6C40800001254;2022030810;5
7CC6C40800001254;2022030811;6
7CC6C40800001254;2022030812;6
7CC6C40800001254;2022030813;6
7CC6C40800001254;2022030814;5
7CC6C40800001254;2022030815;6
7CC6C40800001254;2022030816;6
7CC6C40800001254;2022030817;5
7CC6C40800001254;2022030818;6
7CC6C40800001254;2022030819;6
7CC6C40800001254;2022030820;5
7CC6C40800001254;2022030821;6
7CC6C40800001254;2022030822;6
7CC6C40800001254;2022030823;6
7CC6C40800001254;2022030900;5
7CC6C40800001254;2022030901;6
7CC6C40800001254;2022030902;6
7CC6C40800001254;2022030903;6
7CC6C40800001254;2022030904;5
7CC6C40800001254;2022030905;6
7CC6C40800001254;2022030906;6
7CC6C40800001254;2022030907;6
7CC6C40800001254;2022030908;4
7CC6C40800001254;2022030909;6
7CC6C40800001254;2022030910;6
7CC6C40800001254;2022030911;5
7CC6C40800001254;2022030912;6
7CC6C40800001254;2022030913;6
7CC6C40800001254;2022030914;6
7CC6C40800001254;2022030915;5
7CC6C40800001254;2022030916;6
7CC6C40800001254;2022030917;6
7CC6C40800001254;2022030918;5
7CC6C40800001254;2022030919;6
7CC6C40800001254;2022030920;6
7CC6C40800001254;2022030921;5
7CC6C40800001254;2022030922;6
7CC6C40800001254;2022030923;6
7CC6C40800001254;2022031000;5
7CC6C40800001254;2022031001;6
7CC6C40800001254;2022031002;6
7CC6C40800001254;2022031003;6
7CC6C40800001254;2022031004;5
7CC6C40800001254;2022031005;6
7CC6C40800001254;2022031006;6
7CC6C40800001254;2022031007;5
7CC6C40800001254;2022031008;6
7CC6C40800001254;2022031009;6
7CC6C40800001254;2022031010;6
7CC6C40800001254;2022031011;5
7CC6C40800001254;2022031012;6
7CC6C40800001254;2022031013;6
7CC6C40800001254;2022031014;5
7CC6C40800001254;2022031015;6
7CC6C40800001254;2022031016;6
7CC6C40800001254;2022031017;5
7CC6C40800001254;2022031018;6
7CC6C40800001254;2022031019;6
7CC6C40800001254;2022031020;5
7CC6C40800001254;2022031021;6
7CC6C40800001254;2022031022;6
7CC6C40800001254;2022031023;5
7CC6C40800001254;2022031100;6
7CC6C40800001254;2022031101;6
7CC6C40800001254;2022031102;5
7CC6C40800001254;2022031103;6
7CC6C40800001254;2022031104;6
7CC6C40800001254;2022031105;6
7CC6C40800001254;2022031106;5
7CC6C40800001254;2022031107;6
7CC6C40800001254;2022031108;6
7CC6C40800001254;2022031109;5
7CC6C40800001254;2022031110;2
7CC6C40800001254;2022031121;66
7CC6C40800001254;2022031202;27
7CC6C40800001254;2022031208;34
7CC6C40800001254;2022031511;51
7CC6C40800001254;2022031512;5
7CC6C40800001254;2022031513;6
7CC6C40800001254;2022031514;6
7CC6C40800001254;2022031515;5
7CC6C40800001254;2022031516;6
7CC6C40800001254;2022031517;5
7CC6C40800001254;2022031518;6
7CC6C40800001254;2022031519;6
7CC6C40800001254;2022031520;5
7CC6C40800001254;2022031521;6
7CC6C40800001254;2022031522;6
7CC6C40800001254;2022031523;5
7CC6C40800001254;2022031600;6
7CC6C40800001254;2022031601;6
7CC6C40800001254;2022031602;6
7CC6C40800001254;2022031603;5
7CC6C40800001254;2022031604;6
7CC6C40800001254;2022031605;6
7CC6C40800001254;2022031606;5
7CC6C40800001254;2022031607;6
7CC6C40800001254;2022031608;6
7CC6C40800001254;2022031609;22
7CC6C40800001254;2022031610;6
7CC6C40800001254;2022031611;6
7CC6C40800001254;2022031612;5
7CC6C40800001254;2022031613;6
7CC6C40800001254;2022031614;6
7CC6C40800001254;2022031615;5
7CC6C40800001254;2022031616;6
7CC6C40800001254;2022031617;6
7CC6C40800001254;2022031618;5
7CC6C40800001254;2022031619;6
7CC6C40800001254;2022031620;6
7CC6C40800001254;2022031621;5
7CC6C40800001254;2022031622;15
7CC6C40800001254;2022031623;799
7CC6C40800001254;2022031700;681
7CC6C40800001254;2022031701;635
7CC6C40800001254;2022031702;619
7CC6C40800001254;2022031703;615
7CC6C40800001254;2022031704;570
7CC6C40800001254;2022031705;576
7CC6C40800001254;2022031706;689
7CC6C40800001254;2022031707;677
7CC6C40800001254;2022031708;530
7CC6C40800001254;2022031709;835
7CC6C40800001254;2022031710;746
7CC6C40800001254;2022031711;574
7CC6C40800001254;2022031712;575
7CC6C40800001254;2022031713;573
7CC6C40800001254;2022031714;579
7CC6C40800001254;2022031715;721
7CC6C40800001254;2022031716;798
7CC6C40800001254;2022031717;598
7CC6C40800001254;2022031718;554
7CC6C40800001254;2022031719;542
7CC6C40800001254;2022031720;440
7CC6C40800001254;2022031721;415
7CC6C40800001254;2022031722;447
7CC6C40800001254;2022031723;561
7CC6C40800001254;2022031800;470
7CC6C40800001254;2022031801;471
7CC6C40800001254;2022031802;471
7CC6C40800001254;2022031803;472
7CC6C40800001254;2022031804;469
7CC6C40800001254;2022031805;469
7CC6C40800001254;2022031806;408
7CC6C40800001254;2022031807;566
7CC6C40800001254;2022031808;654
7CC6C40800001254;2022031809;603
7CC6C40800001254;2022031810;769
7CC6C40800001254;2022031811;794
7CC6C40800001254;2022031812;830
7CC6C40800001254;2022031813;578
7CC6C40800001254;2022031814;601
7CC6C40800001254;2022031815;553
7CC6C40800001254;2022031816;567
7CC6C40800001254;2022031817;758
7CC6C40800001254;2022031818;660
7CC6C40800001254;2022031819;609
7CC6C40800001254;2022031820;510
7CC6C40800001254;2022031821;415
7CC6C40800001254;2022031822;663
7CC6C40800001254;2022031823;468
7CC6C40800001254;2022031900;466
7CC6C40800001254;2022031901;465
7CC6C40800001254;2022031902;460
7CC6C40800001254;2022031903;402
7CC6C40800001254;2022031904;391
7CC6C40800001254;2022031905;392
7CC6C40800001254;2022031906;350
7CC6C40800001254;2022031907;29
7CC6C40800001254;2022031908;174
7CC6C40800001254;2022031909;228
7CC6C40800001254;2022031910;208
7CC6C40800001254;2022031911;335
7CC6C40800001254;2022031912;226
7CC6C40800001254;2022031913;245
7CC6C40800001254;2022031914;305
7CC6C40800001254;2022031915;309
7CC6C40800001254;2022031916;306
7CC6C40800001254;2022031917;251
7CC6C40800001254;2022031918;340
7CC6C40800001254;2022031919;202
7CC6C40800001254;2022031920;206
7CC6C40800001254;2022031921;219
7CC6C40800001254;2022031922;226
7CC6C40800001254;2022031923;202
7CC6C40800001254;2022032000;190
7CC6C40800001254;2022032001;364
7CC6C40800001254;2022032002;535
7CC6C40800001254;2022032003;496
7CC6C40800001254;2022032004;444
7CC6C40800001254;2022032005;421
7CC6C40800001254;2022032006;395
7CC6C40800001254;2022032007;604
7CC6C40800001254;2022032008;967
7CC6C40800001254;2022032009;833
7CC6C40800001254;2022032010;606
7CC6C40800001254;2022032011;583
7CC6C40800001254;2022032012;582
7CC6C40800001254;2022032013;582
7CC6C40800001254;2022032014;465
7CC6C40800001254;2022032015;8
7CC6C40800001254;2022032016;5
7CC6C40800001254;2022032017;6
7CC6C40800001254;2022032018;160
7CC6C40800001254;2022032019;703
7CC6C40800001254;2022032020;628
7CC6C40800001254;2022032021;644
7CC6C40800001254;2022032022;709
7CC6C40800001254;2022032023;621
7CC6C40800001254;2022032100;608
7CC6C40800001254;2022032101;546
7CC6C40800001254;2022032102;492
7CC6C40800001254;2022032103;468
7CC6C40800001254;2022032104;465
7CC6C40800001254;2022032105;377
7CC6C40800001254;2022032106;251
7CC6C40800001254;2022032107;342
7CC6C40800001254;2022032108;798
7CC6C40800001254;2022032109;841
7CC6C40800001254;2022032110;866
7CC6C40800001254;2022032111;669
7CC6C40800001254;2022032112;64
7CC6C40800001254;2022032113;5
7CC6C40800001254;2022032114;6
7CC6C40800001254;2022032115;54
7CC6C40800001254;2022032116;5
7CC6C40800001254;2022032117;6
7CC6C40800001254;2022032118;6
7CC6C40800001254;2022032119;5
7CC6C40800001254;2022032120;6
7CC6C40800001254;2022032121;495
7CC6C40800001254;2022032122;656
7CC6C40800001254;2022032123;730
7CC6C40800001254;2022032200;171
7CC6C40800001254;2022032201;6
7CC6C40800001254;2022032202;5
7CC6C40800001254;2022032203;142
7CC6C40800001254;2022032204;10
7CC6C40800001254;2022032205;6
7CC6C40800001254;2022032206;347
7CC6C40800001254;2022032207;249
7CC6C40800001254;2022032208;263
7CC6C40800001254;2022032209;277
7CC6C40800001254;2022032210;644
7CC6C40800001254;2022032211;549
7CC6C40800001254;2022032212;554
7CC6C40800001254;2022032213;551
7CC6C40800001254;2022032214;553
7CC6C40800001254;2022032215;549
7CC6C40800001254;2022032216;542
7CC6C40800001254;2022032217;573
7CC6C40800001254;2022032218;810
7CC6C40800001254;2022032219;452
7CC6C40800001254;2022032220;287
7CC6C40800001254;2022032221;241
7CC6C40800001254;2022032222;274
7CC6C40800001254;2022032223;32
7CC6C40800001254;2022032300;5
7CC6C40800001254;2022032301;6
7CC6C40800001254;2022032302;6
7CC6C40800001254;2022032303;6
7CC6C40800001254;2022032304;5
7CC6C40800001254;2022032305;6
7CC6C40800001254;2022032306;6
7CC6C40800001254;2022032307;348
7CC6C40800001254;2022032308;549
7CC6C40800001254;2022032309;572
7CC6C40800001254;2022032310;374
7CC6C40800001254;2022032311;6
7CC6C40800001254;2022032312;6
7CC6C40800001254;2022032313;5
7CC6C40800001254;2022032314;6
7CC6C40800001254;2022032315;6
7CC6C40800001254;2022032316;5
7CC6C40800001254;2022032317;6
7CC6C40800001254;2022032318;6
7CC6C40800001254;2022032319;5
7CC6C40800001254;2022032320;5
7CC6C40800001254;2022032321;7
7CC6C40800001254;2022032322;5
7CC6C40800001254;2022032323;6
7CC6C40800001254;2022032400;487
7CC6C40800001254;2022032401;140
7CC6C40800001254;2022032402;87
7CC6C40800001254;2022032403;6
7CC6C40800001254;2022032404;6
7CC6C40800001254;2022032405;5
7CC6C40800001254;2022032406;6
7CC6C40800001254;2022032407;6
7CC6C40800001254;2022032408;692
7CC6C40800001254;2022032409;751
7CC6C40800001254;2022032410;634
7CC6C40800001254;2022032411;635
7CC6C40800001254;2022032412;641
7CC6C40800001254;2022032413;643
7CC6C40800001254;2022032414;603
7CC6C40800001254;2022032415;604
7CC6C40800001254;2022032416;799
7CC6C40800001254;2022032417;614
7CC6C40800001254;2022032418;591
7CC6C40800001254;2022032419;500
7CC6C40800001254;2022032420;459
7CC6C40800001254;2022032421;458
7CC6C40800001254;2022032422;425
7CC6C40800001254;2022032423;156
7CC6C40800001254;2022032500;6
7CC6C40800001254;2022032501;378
7CC6C40800001254;2022032502;480
7CC6C40800001254;2022032503;376
7CC6C40800001254;2022032504;309
7CC6C40800001254;2022032505;309
7CC6C40800001254;2022032506;352
7CC6C40800001254;2022032507;249
7CC6C40800001254;2022032508;282
7CC6C40800001254;2022032509;327
7CC6C40800001254;2022032510;439
7CC6C40800001254;2022032511;557
7CC6C40800001254;2022032512;137
7CC6C40800001254;2022032513;5
7CC6C40800001254;2022032514;6
7CC6C40800001254;2022032515;6
7CC6C40800001254;2022032516;5
7CC6C40800001254;2022032517;6
7CC6C40800001254;2022032518;591
7CC6C40800001254;2022032519;383
7CC6C40800001254;2022032520;413
7CC6C40800001254;2022032521;420
7CC6C40800001254;2022032522;367
7CC6C40800001254;2022032523;38
7CC6C40800001254;2022032600;6
7CC6C40800001254;2022032601;5
7CC6C40800001254;2022032602;6
7CC6C40800001254;2022032603;104
7CC6C40800001254;2022032604;5
7CC6C40800001254;2022032605;6
7CC6C40800001254;2022032606;84
7CC6C40800001254;2022032607;17
7CC6C40800001254;2022032608;362
7CC6C40800001254;2022032609;420
7CC6C40800001254;2022032610;446
7CC6C40800001254;2022032611;460
7CC6C40800001254;2022032612;456
7CC6C40800001254;2022032613;457
7CC6C40800001254;2022032614;458
7CC6C40800001254;2022032615;451
7CC6C40800001254;2022032616;450
7CC6C40800001254;2022032617;445
7CC6C40800001254;2022032618;434
7CC6C40800001254;2022032619;417
7CC6C40800001254;2022032620;379
7CC6C40800001254;2022032622;306
7CC6C40800001254;2022032623;298
7CC6C40800001254;2022032700;271
7CC6C40800001254;2022032701;270
7CC6C40800001254;2022032702;194
7CC6C40800001254;2022032703;7
7CC6C40800001254;2022032704;5
7CC6C40800001254;2022032705;6
7CC6C40800001254;2022032706;6
7CC6C40800001254;2022032707;5
7CC6C40800001254;2022032708;6
